Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ETF
2023-04-12 00:00:00+03:00,221.86528737179654,224.7596102255401,220.36822067593954,221.0668487548828,434678,0.0,0.0,CCOLA.IS
2023-04-13 00:00:00+03:00,221.3662663443058,228.35257762965122,220.56782772304777,221.5658721923828,561862,0.0,0.0,CCOLA.IS
2023-04-14 00:00:00+03:00,222.26449463411186,223.66176599308858,220.86723850408478,221.76547241210938,223929,0.0,0.0,CCOLA.IS
2023-04-17 00:00:00+03:00,221.76549578199644,223.6617895628091,215.47781207637246,216.07664489746094,357784,0.0,0.0,CCOLA.IS
2023-04-18 00:00:00+03:00,218.5717315673828,221.66567541174294,216.47583215940344,218.5717315673828,306639,0.0,0.0,CCOLA.IS
2023-04-19 00:00:00+03:00,219.07076456296096,224.5600092331035,218.3721364689147,223.0629425048828,432654,0.0,0.0,CCOLA.IS
2023-04-20 00:00:00+03:00,222.66373286157042,224.56001130994088,219.56978883638664,221.36627197265625,210051,0.0,0.0,CCOLA.IS
2023-04-24 00:00:00+03:00,221.46606574899243,236.63635414655874,221.46606574899243,236.0375213623047,1124178,0.0,0.0,CCOLA.IS
2023-04-25 00:00:00+03:00,236.2371190851263,237.93379161019632,226.5560909324799,227.65394592285156,513374,0.0,0.0,CCOLA.IS
2023-04-26 00:00:00+03:00,228.55218654567912,238.73223722375775,222.6637301891391,235.5384979248047,829660,0.0,0.0,CCOLA.IS
2023-04-27 00:00:00+03:00,235.5385105824621,240.52873326429392,224.56002068243208,238.33303833007812,702271,0.0,0.0,CCOLA.IS
2023-04-28 00:00:00+03:00,238.8320465481765,239.53067463674364,230.24885794877977,235.0394744873047,420130,0.0,0.0,CCOLA.IS
2023-05-02 00:00:00+03:00,235.03947003676686,236.0375144955217,228.85159743827677,231.94552612304688,480642,0.0,0.0,CCOLA.IS
2023-05-03 00:00:00+03:00,231.5463216897883,237.6343991706258,226.55609923957735,231.14710998535156,1982982,0.0,0.0,CCOLA.IS
2023-05-04 00:00:00+03:00,230.74788004901632,250.5091637404688,230.24885781048948,246.41717529296875,1314647,0.0,0.0,CCOLA.IS
2023-05-05 00:00:00+03:00,247.51502631028526,257.89468261236243,245.21952100435956,249.81053161621094,842184,0.0,0.0,CCOLA.IS
2023-05-08 00:00:00+03:00,250.50917566846118,251.80663659619958,241.92598666553118,244.9201202392578,891198,0.0,0.0,CCOLA.IS
2023-05-09 00:00:00+03:00,244.92010339209241,247.814441451641,242.82421917202257,245.51893615722656,815781,0.0,0.0,CCOLA.IS
2023-05-10 00:00:00+03:00,246.31738518934944,248.91229174717063,244.62071258828357,247.3154296875,853687,0.0,0.0,CCOLA.IS
2023-05-11 00:00:00+03:00,247.5150417502867,271.9671325683594,247.5150417502867,271.9671325683594,1061168,0.0,0.0,CCOLA.IS
2023-05-12 00:00:00+03:00,275.9592853914447,299.11392839225897,275.9592853914447,284.2430419921875,2244860,0.0,0.0,CCOLA.IS
2023-05-15 00:00:00+03:00,255.8986053466797,268.17457105001085,255.8986053466797,255.8986053466797,818422,0.0,0.0,CCOLA.IS
2023-05-16 00:00:00+03:00,230.3486731475582,249.51112446032073,230.3486731475582,237.0355682373047,2939385,0.0,0.0,CCOLA.IS
2023-05-17 00:00:00+03:00,238.53264185304482,250.40936562778762,238.53264185304482,250.3095703125,948125,0.0,0.0,CCOLA.IS
2023-05-18 00:00:00+03:00,258.49352069929535,263.38393256689113,247.61484194291282,254.5013427734375,1188398,0.0,0.0,CCOLA.IS
2023-05-22 00:00:00+03:00,254.16966956904972,254.16966956904972,241.78090216754538,250.4730224609375,527406,0.268045,0.0,CCOLA.IS
2023-05-23 00:00:00+03:00,250.47302557569034,253.7700409679699,232.18959044120786,235.18687438964844,862798,0.0,0.0,CCOLA.IS
2023-05-24 00:00:00+03:00,235.18687964907411,238.78362656562578,228.69276428222656,228.69276428222656,535764,0.0,0.0,CCOLA.IS
2023-05-25 00:00:00+03:00,229.29223142230592,234.08788898470863,224.29675797083954,225.2958526611328,306672,0.0,0.0,CCOLA.IS
2023-05-26 00:00:00+03:00,225.29585164534515,227.79358835981682,219.10146764245042,225.39576721191406,720173,0.0,0.0,CCOLA.IS
2023-05-29 00:00:00+03:00,225.7953877802204,233.48841342993217,221.4992777955842,226.4947509765625,1064488,0.0,0.0,CCOLA.IS
2023-05-30 00:00:00+03:00,227.29403277580047,234.88715821047634,227.29403277580047,230.69094848632812,1344684,0.0,0.0,CCOLA.IS
2023-05-31 00:00:00+03:00,230.99069112166603,233.38852754377916,227.69367556937001,231.09060668945312,727268,0.0,0.0,CCOLA.IS
2023-06-01 00:00:00+03:00,231.9897756119591,233.08878582935913,229.1923075317382,230.59104919433594,886117,0.0,0.0,CCOLA.IS
2023-06-02 00:00:00+03:00,233.08879511968115,234.68733748282503,228.39305310767222,229.69186401367188,978372,0.0,0.0,CCOLA.IS
2023-06-05 00:00:00+03:00,232.28950597329154,242.7799997914402,231.09059544306945,242.68008422851562,1903476,0.0,0.0,CCOLA.IS
2023-06-06 00:00:00+03:00,243.1796356762945,245.27774057348736,237.98434646059644,240.7818145751953,973348,0.0,0.0,CCOLA.IS
2023-06-07 00:00:00+03:00,244.1787231372419,246.77637529092559,242.2804494253014,242.9798126220703,1436709,0.0,0.0,CCOLA.IS
2023-06-08 00:00:00+03:00,242.97982475712743,245.07792969719335,240.68190392871597,244.7781982421875,835500,0.0,0.0,CCOLA.IS
2023-06-09 00:00:00+03:00,245.37765502929688,248.77457078133324,244.17872923919023,245.37765502929688,1102238,0.0,0.0,CCOLA.IS
2023-06-12 00:00:00+03:00,246.17691349770436,256.1678599098673,244.8781026601027,254.86904907226562,2512141,0.0,0.0,CCOLA.IS
2023-06-13 00:00:00+03:00,254.86906024059297,256.56750291111695,247.77548187912794,255.26869201660156,1201161,0.0,0.0,CCOLA.IS
2023-06-14 00:00:00+03:00,255.76823646700274,259.5647840310799,248.27502641425852,249.5738525390625,874684,0.0,0.0,CCOLA.IS
2023-06-15 00:00:00+03:00,249.57384337335802,252.07157996587566,247.5756540993439,248.97438049316406,596992,0.0,0.0,CCOLA.IS
2023-06-16 00:00:00+03:00,249.97348130126778,252.07158618876826,246.8762969970703,246.8762969970703,1061529,0.0,0.0,CCOLA.IS
2023-06-19 00:00:00+03:00,247.2759329447278,247.975296170728,241.48118076005838,243.4793701171875,741401,0.0,0.0,CCOLA.IS
2023-06-20 00:00:00+03:00,242.78000378319126,248.77457177783796,241.08154590036963,246.77638244628906,933461,0.0,0.0,CCOLA.IS
2023-06-21 00:00:00+03:00,248.77457584442112,251.17239698348578,246.17692357295525,247.87539672851562,681528,0.0,0.0,CCOLA.IS
2023-06-22 00:00:00+03:00,248.77456665039062,267.257817586263,247.07610880257562,266.7582702636719,1003173,0.0,0.0,CCOLA.IS
2023-06-23 00:00:00+03:00,266.75827541749436,269.75555941094933,261.5629709661926,263.2614440917969,1042579,0.0,0.0,CCOLA.IS
2023-06-26 00:00:00+03:00,269.455847500558,270.75465838910134,256.06795439120333,259.8645324707031,2094117,0.0,0.0,CCOLA.IS
2023-06-27 00:00:00+03:00,262.6619873046875,263.7609975591741,259.96444994180246,262.6619873046875,656167,0.0,0.0,CCOLA.IS
2023-07-03 00:00:00+03:00,263.6610879566608,267.35775058084204,262.8618243843815,265.059814453125,1433094,0.0,0.0,CCOLA.IS
2023-07-04 00:00:00+03:00,265.45946045125487,267.1579030606877,260.064324954371,260.6637878417969,1317660,0.0,0.0,CCOLA.IS
2023-07-05 00:00:00+03:00,260.963524381279,263.5611459758513,258.06612561972895,261.6628723144531,918932,0.0,0.0,CCOLA.IS
2023-07-06 00:00:00+03:00,261.96263818998113,266.258733132728,261.96263818998113,265.7591857910156,1337707,0.0,0.0,CCOLA.IS
2023-07-07 00:00:00+03:00,266.0588928255171,268.75646057372364,265.0597981765441,266.6583557128906,1112701,0.0,0.0,CCOLA.IS
2023-07-10 00:00:00+03:00,269.7555720449309,278.6475088773106,268.7564773336533,276.9490661621094,1918815,0.0,0.0,CCOLA.IS
2023-07-11 00:00:00+03:00,280.74558702350186,283.7428708707278,274.7510193290498,276.54937744140625,1259917,0.0,0.0,CCOLA.IS
2023-07-12 00:00:00+03:00,276.54938866550816,279.2469564334749,272.8527567311991,275.4504089355469,793924,0.0,0.0,CCOLA.IS
2023-07-13 00:00:00+03:00,275.45040999360924,279.14704194211777,271.65383199114854,272.35321044921875,889648,0.0,0.0,CCOLA.IS
2023-07-14 00:00:00+03:00,273.8518542822536,282.84370628392594,272.5530129213757,281.1452331542969,1307183,0.0,0.0,CCOLA.IS
2023-07-17 00:00:00+03:00,284.7419748784888,292.93456319377935,283.24333290544416,287.63934326171875,1006154,0.0,0.0,CCOLA.IS
2023-07-18 00:00:00+03:00,287.93909720128346,289.6375398528688,281.2451506904682,283.9427185058594,1109661,0.0,0.0,CCOLA.IS
2023-07-19 00:00:00+03:00,283.94272836162196,289.53763433745723,277.54849783503744,288.9382019042969,908708,0.0,0.0,CCOLA.IS
2023-07-20 00:00:00+03:00,290.93637986040557,297.7302114148313,286.0407915894772,296.03173828125,1178531,0.0,0.0,CCOLA.IS
2023-07-21 00:00:00+03:00,296.63119608076795,298.2297536219575,291.43592218433815,296.5312805175781,830005,0.0,0.0,CCOLA.IS
2023-07-24 00:00:00+03:00,297.7302042643229,300.2279408772786,293.9336568086097,296.7311096191406,661929,0.0,0.0,CCOLA.IS
2023-07-25 00:00:00+03:00,296.7311106415389,298.22975261447596,291.53580627271083,293.6339111328125,439810,0.0,0.0,CCOLA.IS
2023-07-26 00:00:00+03:00,293.6339131246215,301.22703860366556,290.8364602854759,299.4286804199219,442636,0.0,0.0,CCOLA.IS
2023-07-27 00:00:00+03:00,299.4286962245748,311.71754893867694,297.730223024762,306.8219909667969,969309,0.0,0.0,CCOLA.IS
2023-07-28 00:00:00+03:00,307.8210802758474,314.31519576483174,305.9228064616728,313.31610107421875,622342,0.0,0.0,CCOLA.IS
2023-07-31 00:00:00+03:00,314.9146474251136,316.3133738440045,309.7193430235772,314.41510009765625,647362,0.0,0.0,CCOLA.IS
2023-08-01 00:00:00+03:00,314.41511544419245,315.71392636299663,307.72116873355367,312.9164733886719,522994,0.0,0.0,CCOLA.IS
2023-08-02 00:00:00+03:00,312.916456083017,314.11535136715884,310.0190572106223,311.61761474609375,475589,0.0,0.0,CCOLA.IS
2023-08-03 00:00:00+03:00,311.71754392281105,327.70305899577573,311.61762835561495,325.205322265625,713582,0.0,0.0,CCOLA.IS
2023-08-04 00:00:00+03:00,328.502317124216,335.39609477745734,326.2044115664354,334.69671630859375,661777,0.0,0.0,CCOLA.IS
2023-08-07 00:00:00+03:00,339.8920296569089,345.68676672980985,334.19717766220055,342.7893981933594,635186,0.0,0.0,CCOLA.IS
2023-08-08 00:00:00+03:00,342.68946642693805,342.7893819903585,326.8038675214634,335.3960876464844,961480,0.0,0.0,CCOLA.IS
2023-08-09 00:00:00+03:00,335.3960835820922,341.1908203108653,331.5995056477678,338.7929992675781,827293,0.0,0.0,CCOLA.IS
2023-08-10 00:00:00+03:00,338.89291687268627,342.88929546557193,332.5986022949219,332.5986022949219,1121499,0.0,0.0,CCOLA.IS
2023-08-11 00:00:00+03:00,332.6985262815003,363.8702922912424,332.59861071615853,358.67498779296875,1348466,0.0,0.0,CCOLA.IS
2023-08-14 00:00:00+03:00,359.7739977017898,378.3571647101677,358.3752712581377,370.66412353515625,1298469,0.0,0.0,CCOLA.IS
2023-08-15 00:00:00+03:00,370.6641123538943,388.7477314804703,367.0673655430366,371.76312255859375,1385621,0.0,0.0,CCOLA.IS
2023-08-16 00:00:00+03:00,373.36170148383576,377.25816471477964,367.26721771751295,372.6623229980469,512624,0.0,0.0,CCOLA.IS
2023-08-17 00:00:00+03:00,377.45795708037787,380.65507224534764,369.6650307894452,373.4615783691406,461969,0.0,0.0,CCOLA.IS
2023-08-18 00:00:00+03:00,373.561477543404,374.66048773876076,358.1754262782553,363.07098388671875,586313,0.0,0.0,CCOLA.IS
2023-08-21 00:00:00+03:00,363.070987961255,369.5651031549399,352.68040974934894,365.66864013671875,819755,0.0,0.0,CCOLA.IS
2023-08-22 00:00:00+03:00,365.86849189984645,374.36079686293454,357.87573428752825,360.6731872558594,600932,0.0,0.0,CCOLA.IS
2023-08-23 00:00:00+03:00,361.27264680995285,375.65960428013824,361.27264680995285,366.96746826171875,671626,0.0,0.0,CCOLA.IS
2023-08-24 00:00:00+03:00,366.9674571599166,373.5614880271657,359.67407832323084,362.0718994140625,804794,0.0,0.0,CCOLA.IS
2023-08-25 00:00:00+03:00,363.6704488833023,384.4516051949401,363.6704488833023,374.8603210449219,904070,0.0,0.0,CCOLA.IS
2023-08-28 00:00:00+03:00,377.85762383664064,394.64240242744825,377.85762383664064,387.9484558105469,705683,0.0,0.0,CCOLA.IS
2023-08-29 00:00:00+03:00,387.9484571423186,389.3472141046462,381.4543416370419,381.85400390625,408107,0.0,0.0,CCOLA.IS
2023-08-31 00:00:00+03:00,382.35353192228246,392.7441101074219,381.054690592922,392.7441101074219,486594,0.0,0.0,CCOLA.IS
2023-09-01 00:00:00+03:00,394.6424015254465,411.42718007789045,394.1428541817434,408.929443359375,753836,0.0,0.0,CCOLA.IS
2023-09-04 00:00:00+03:00,409.1292664853636,412.72601338762047,399.8376982703205,403.7341613769531,650870,0.0,0.0,CCOLA.IS
2023-09-05 00:00:00+03:00,407.4307799801446,409.42896925025804,396.44073899452087,402.0356750488281,648200,0.0,0.0,CCOLA.IS
2023-09-06 00:00:00+03:00,402.13560818276216,404.53342931368803,393.6433034136852,394.3426818847656,448655,0.0,0.0,CCOLA.IS
2023-09-07 00:00:00+03:00,395.1419321695963,404.233699538745,394.6423848470052,401.63604736328125,418036,0.0,0.0,CCOLA.IS
2023-09-08 00:00:00+03:00,401.6360662227733,412.52619226863453,401.6360662227733,411.7269287109375,755349,0.0,0.0,CCOLA.IS
2023-09-11 00:00:00+03:00,411.9267275501359,419.61976884154427,405.23281143639565,405.9321594238281,383994,0.0,0.0,CCOLA.IS
2023-09-12 00:00:00+03:00,405.93214214158553,411.62699381510413,402.4353108834475,404.6333312988281,474607,0.0,0.0,CCOLA.IS
2023-09-13 00:00:00+03:00,404.63333650726435,405.63243116530697,390.6460112946675,395.1419372558594,589706,0.0,0.0,CCOLA.IS
2023-09-14 00:00:00+03:00,396.2409423772866,396.9402903349449,379.85579629428685,392.6441955566406,524998,0.0,0.0,CCOLA.IS
2023-09-15 00:00:00+03:00,392.74411008371567,396.6405730916642,382.8530792204775,383.75225830078125,447843,0.0,0.0,CCOLA.IS
2023-09-18 00:00:00+03:00,383.7522750043446,383.7522750043446,369.96475004308036,373.161865234375,365564,0.0,0.0,CCOLA.IS
2023-09-19 00:00:00+03:00,373.16184592167195,378.05740353189157,366.56781523711453,375.06011962890625,404198,0.0,0.0,CCOLA.IS
2023-09-20 00:00:00+03:00,375.5596822701113,382.3535443547252,373.5614929199219,373.5614929199219,430150,0.0,0.0,CCOLA.IS
2023-09-21 00:00:00+03:00,373.5614817356691,379.1564178466797,365.3689239391436,377.65777587890625,706859,0.0,0.0,CCOLA.IS
2023-09-22 00:00:00+03:00,381.55423585344545,384.6514353267938,376.5587626673832,383.9520568847656,346266,0.0,0.0,CCOLA.IS
2023-09-25 00:00:00+03:00,388.6478179853029,389.64691263308,383.9520609447708,389.5469970703125,465878,0.0,0.0,CCOLA.IS
2023-09-26 00:00:00+03:00,393.64330670692937,398.4389490089017,385.15100186680525,388.0483703613281,699549,0.0,0.0,CCOLA.IS
2023-09-27 00:00:00+03:00,388.64783237323684,394.6424004818215,382.75317983111864,385.1510009765625,488854,0.0,0.0,CCOLA.IS
2023-09-28 00:00:00+03:00,385.65054337350944,388.6478273893657,379.6559753417969,379.6559753417969,217811,0.0,0.0,CCOLA.IS
2023-09-29 00:00:00+03:00,380.15552525103357,394.3426818847656,380.15552525103357,394.3426818847656,659335,0.0,0.0,CCOLA.IS
2023-10-02 00:00:00+03:00,396.8404032490698,403.0347717238044,394.94209904089513,398.8385925292969,594569,0.0,0.0,CCOLA.IS
2023-10-03 00:00:00+03:00,398.9385007912605,402.5352478027344,394.3426895715472,402.5352478027344,482734,0.0,0.0,CCOLA.IS
2023-10-04 00:00:00+03:00,402.5352264459555,404.4335001738121,395.44164836717147,398.6387634277344,541773,0.0,0.0,CCOLA.IS
2023-10-05 00:00:00+03:00,398.63876443971475,398.93848063805075,385.5506184566115,398.5388488769531,609583,0.0,0.0,CCOLA.IS
2023-10-06 00:00:00+03:00,398.5388639542416,403.63425294836196,389.5470117845999,403.0347900390625,466934,0.0,0.0,CCOLA.IS
2023-10-09 00:00:00+03:00,392.9439117542157,404.9330474964032,390.646006266276,392.6441955566406,565769,0.0,0.0,CCOLA.IS
2023-10-10 00:00:00+03:00,392.64419756577973,399.5379445548227,387.34900811519793,395.441650390625,816394,0.0,0.0,CCOLA.IS
2023-10-11 00:00:00+03:00,395.44167067652205,398.13923856668055,378.5569763183594,378.5569763183594,851476,0.0,0.0,CCOLA.IS
2023-10-12 00:00:00+03:00,381.1546279457235,383.6523646950402,369.76495446682964,372.6623229980469,391136,0.0,0.0,CCOLA.IS
2023-10-13 00:00:00+03:00,372.66231288035925,374.1609548892615,365.169102835848,370.66412353515625,341387,0.0,0.0,CCOLA.IS
2023-10-16 00:00:00+03:00,370.863946610614,373.1618521117078,353.47967529296875,353.47967529296875,443878,0.0,0.0,CCOLA.IS
2023-10-17 00:00:00+03:00,353.6795239992206,359.6740922025972,347.8847869319368,348.7839660644531,713849,0.0,0.0,CCOLA.IS
2023-10-18 00:00:00+03:00,341.6903818222146,347.18540258251335,338.39338156201535,343.38885498046875,600534,0.0,0.0,CCOLA.IS
2023-10-19 00:00:00+03:00,345.38702904373275,358.6749755520492,340.6912720424757,350.8820495605469,581107,0.0,0.0,CCOLA.IS
2023-10-20 00:00:00+03:00,350.88205158400035,350.88205158400035,339.7920949244872,344.6876525878906,450189,0.0,0.0,CCOLA.IS
2023-10-23 00:00:00+03:00,349.6831450591216,369.6650390625,345.88659739445995,369.6650390625,438424,0.0,0.0,CCOLA.IS
2023-10-24 00:00:00+03:00,369.9647368826828,384.65144044095337,366.6677367320257,380.4552307128906,870986,0.0,0.0,CCOLA.IS
2023-10-25 00:00:00+03:00,380.4552276540554,389.34719436393806,366.16818646280933,371.76312255859375,571508,0.0,0.0,CCOLA.IS
2023-10-26 00:00:00+03:00,369.66504109805186,375.1600619792391,359.67409404134776,369.4652099609375,594306,0.0,0.0,CCOLA.IS
2023-10-27 00:00:00+03:00,369.46519985473,371.46338921141313,351.6813267762301,367.4670104980469,311453,0.0,0.0,CCOLA.IS
2023-10-30 00:00:00+03:00,364.17001789174185,378.75680659938746,359.37437553112295,375.65960693359375,332090,0.0,0.0,CCOLA.IS
2023-10-31 00:00:00+03:00,376.1591463955984,383.3526402756376,367.4670104980469,367.4670104980469,475293,0.0,0.0,CCOLA.IS
2023-11-01 00:00:00+03:00,369.6650167987453,395.1419301186588,362.67135431876903,389.84674072265625,1500188,0.0,0.0,CCOLA.IS
2023-11-02 00:00:00+03:00,390.646006266276,410.92761536749697,379.6559651692708,404.6333312988281,1187922,0.0,0.0,CCOLA.IS
2023-11-03 00:00:00+03:00,405.4326056534888,428.9113304427015,404.73325767714164,418.520751953125,1070063,0.0,0.0,CCOLA.IS
2023-11-06 00:00:00+03:00,419.12021383863646,420.86862951019214,399.63786778415874,418.62066650390625,750158,0.0,0.0,CCOLA.IS
2023-11-07 00:00:00+03:00,418.62066650390625,423.3663661838431,411.1274564829533,418.62066650390625,372612,0.0,0.0,CCOLA.IS
2023-11-08 00:00:00+03:00,418.8704501098057,424.61524459550964,415.373618683725,423.61614990234375,342856,0.0,0.0,CCOLA.IS
2023-11-09 00:00:00+03:00,423.36635084252845,431.6088815668963,417.8713303596166,426.1138610839844,453623,0.0,0.0,CCOLA.IS
2023-11-10 00:00:00+03:00,425.8641000237512,438.60255697460826,421.1184003753927,432.35821533203125,499018,0.0,0.0,CCOLA.IS
2023-11-13 00:00:00+03:00,427.6125081380208,430.11024475097656,406.3817469278971,413.62518310546875,444096,0.0,0.0,CCOLA.IS
2023-11-14 00:00:00+03:00,413.625195906155,416.6224799344605,402.3853808000095,410.877685546875,224130,0.0,0.0,CCOLA.IS
2023-11-15 00:00:00+03:00,411.62699635669344,426.11386880128583,410.37812804250444,411.87677001953125,345397,0.0,0.0,CCOLA.IS
2023-11-16 00:00:00+03:00,411.8767625600764,427.1129557172411,411.377215243448,426.1138610839844,248979,0.0,0.0,CCOLA.IS
2023-11-17 00:00:00+03:00,426.1138896220439,426.1138896220439,415.62339527027024,415.8731689453125,222894,0.0,0.0,CCOLA.IS
2023-11-20 00:00:00+03:00,415.8731537141162,420.61885336610914,414.12473805285566,414.37451171875,172111,0.0,0.0,CCOLA.IS
2023-11-21 00:00:00+03:00,414.37451430498544,418.6206666516911,402.88492560213473,412.6260986328125,395403,0.0,0.0,CCOLA.IS
2023-11-22 00:00:00+03:00,414.62428296894313,416.62247228445614,399.88763676703496,404.1337890625,272545,0.0,0.0,CCOLA.IS
2023-11-23 00:00:00+03:00,404.1337916387822,406.6315282990961,394.64239232958954,402.3853759765625,301143,0.0,0.0,CCOLA.IS
2023-11-24 00:00:00+03:00,402.13560482062917,406.8813045048478,390.89578977905876,403.6342468261719,385616,0.0,0.0,CCOLA.IS
2023-11-27 00:00:00+03:00,419.6197535487846,420.1193008744379,411.8767700011582,414.8740539550781,349557,0.0,0.0,CCOLA.IS
2023-11-28 00:00:00+03:00,414.8740614934298,419.8695348407318,412.6260984871439,418.62066650390625,346092,0.0,0.0,CCOLA.IS
2023-11-29 00:00:00+03:00,420.36907970021474,420.36907970021474,409.6288120667571,414.37451171875,235287,0.0,0.0,CCOLA.IS
2023-11-30 00:00:00+03:00,414.3745171030975,416.6224801253567,404.6333440066413,404.88311767578125,174465,0.0,0.0,CCOLA.IS
2023-12-01 00:00:00+03:00,408.87950572436773,424.6152472397221,408.3799583746739,421.86773681640625,324758,0.0,0.0,CCOLA.IS
2023-12-04 00:00:00+03:00,421.86773086762764,446.59532432878524,419.86954149702905,443.3482666015625,887009,0.0,0.0,CCOLA.IS
